,num_bed,num_bath,size_house,size_lot,num_floors,is_waterfront,condition,size_basement,year_built,renovation_date,zip,latitude,longitude,avg_size_neighbor_houses,avg_size_neighbor_lot,Label
2104,4,1.0,1130,13927,1.5,0,3,0,1929,0,98168,47.49393718,-122.3003153,1800,8274,219585.8676751913
2105,4,3.25,3330,33826,2.0,0,5,0,1924,0,98155,47.75957665,-122.2751413,2580,28707,664757.3012761599
2106,3,1.0,1620,9450,1.5,0,3,0,1928,0,98168,47.51360924,-122.3132267,2070,11970,311968.3206715946
2107,2,1.0,1250,8520,1.0,0,3,0,1928,0,98126,47.51579331,-122.3778862,1040,8520,318083.1103599653
2108,4,1.75,1710,7724,1.0,0,3,0,1983,0,98155,47.77208985,-122.2931924,1940,7724,402778.946522838
2109,3,1.0,1310,9554,1.0,0,3,350,1962,0,98001,47.29488312,-122.2849072,1310,9845,192140.9782401066
2110,2,2.25,1230,1078,2.0,0,3,70,2008,0,98027,47.53238482,-122.0729971,1240,817,335957.7270431563
2111,3,1.75,1560,242629,1.0,0,3,0,1981,0,98053,47.64928224,-121.9561741,2320,220654,375986.43452448584
2112,3,1.5,1530,7500,1.5,0,3,0,1986,0,98038,47.36394851,-122.0548102,2080,11250,284825.3947005343
2113,4,2.5,2280,3800,2.0,0,3,0,2006,0,98038,47.35863814,-122.0362414,2630,4045,339516.44188364747
2114,4,1.75,2040,9322,1.0,0,3,600,1977,0,98155,47.7611103,-122.2980261,1910,10026,391611.4414799619
2115,3,2.25,1770,10000,1.0,0,3,430,1978,0,98198,47.3814411,-122.3224173,1270,5055,261171.4467292623
2116,3,1.75,1740,8800,1.0,0,3,600,1978,0,98023,47.29682587,-122.3721242,1690,7920,228910.05553139636
2117,4,2.25,2060,10358,1.0,0,4,740,1962,0,98006,47.54784473,-122.1737868,2060,9676,547355.4353452956
2118,4,3.5,3350,3752,2.0,0,3,800,2007,0,98117,47.67815091,-122.3648024,1050,4960,965964.4352760599
2119,3,1.0,1050,16050,1.0,0,4,0,1960,1981,98038,47.38414207,-122.0063705,1610,27600,248762.13767817165
2120,4,1.75,1560,8700,1.0,0,4,0,1967,0,98034,47.72742595,-122.1812582,2080,8000,428469.8515153957
2121,3,1.5,1460,5040,1.0,0,3,360,1971,0,98133,47.71123623,-122.3571097,2330,7560,421881.50967432396
2122,2,1.0,1860,3400,1.0,0,3,850,1920,0,98105,47.67143559,-122.3285309,1540,3997,624944.8249250344
2123,3,1.0,1180,5650,1.0,0,3,0,1955,0,98178,47.51123398,-122.2567754,1340,5650,224518.55137374104
2124,3,2.5,1608,4000,2.0,0,3,0,2014,0,98092,47.25821789,-122.197619,2009,4983,284750.01575181616
2125,4,2.5,2340,41600,1.0,0,3,700,1977,0,98077,47.74661494,-122.0772978,2340,34960,546910.8558259343
2126,4,1.75,1880,7953,1.0,0,4,0,1965,0,98008,47.5837566,-122.1228787,1750,8591,504617.077860008
2127,3,1.5,1970,3400,1.5,0,4,550,1929,0,98122,47.61627574,-122.2915944,1940,4000,725008.1636500149
2128,3,1.5,1060,9600,1.0,0,4,0,1962,0,98023,47.32292222,-122.347719,1440,9600,205809.9095755078
2129,4,2.5,2200,5730,2.0,0,3,0,2003,0,98042,47.34817387,-122.152978,2200,5772,318912.4986347066
2130,4,2.25,2240,5000,2.0,0,3,470,1900,2014,98122,47.60269415,-122.2946667,2120,5000,686118.7663566967
2131,4,3.25,5050,20100,1.5,0,3,300,1982,2008,98004,47.63123583,-122.2227497,3890,20060,1139908.0912578544
2132,4,2.25,1870,7700,2.0,0,3,0,1977,0,98052,47.69370904,-122.1272506,1970,7700,504396.80974280613
2133,2,1.0,960,2700,1.0,0,3,180,1904,0,98144,47.60126356,-122.2991963,1400,3000,350062.658160241
2134,3,1.0,940,3000,1.5,0,3,0,1903,0,98122,47.6032782,-122.299708,1210,3500,389039.3875109678
2135,3,2.5,1910,4363,2.0,0,3,0,2006,0,98029,47.54815501,-121.9964169,1890,3732,535316.4949565962
2136,3,2.0,2420,17859,1.0,0,5,920,1979,0,98034,47.70737209,-122.2459016,2955,17859,811720.076391835
2137,4,2.25,2720,18295,1.0,0,4,720,1979,0,98075,47.5850689,-122.0733722,2720,18295,760758.3732987626
2138,7,8.0,13540,307752,3.0,0,3,4130,1999,0,98053,47.66751229,-121.9857418,4850,217800,839218.3406887783
2139,3,1.75,1530,14633,1.0,0,3,430,1977,0,98052,47.69492931,-122.1190669,1780,8100,464055.07062646514
2140,3,1.75,1650,9600,1.0,0,4,0,1977,0,98075,47.57786143,-122.0439267,2040,12220,483068.5461315357
2141,3,1.0,1290,11250,1.0,0,3,0,1956,0,98166,47.47429687,-122.3405331,1410,11196,239330.48085575912
2142,4,2.75,3488,9614,2.0,0,3,0,1998,0,98074,47.60547835,-122.0127815,3600,10891,819137.363559162
2143,4,2.5,2190,3855,2.0,0,3,0,2010,0,98011,47.77049093,-122.1686681,2190,3600,499831.2754690565
2144,3,2.0,2590,14052,1.0,0,5,870,1948,0,98133,47.73574341,-122.3330269,1570,8162,494632.6635370248
2145,5,4.25,5040,9466,2.0,0,3,0,2004,0,98059,47.52815997,-122.1332519,4300,9417,943127.8371573397
2146,3,1.75,1670,7415,1.0,0,3,350,1987,0,98042,47.37755791,-122.1159279,1650,8585,270643.7206568979
2147,2,1.75,1740,7290,1.0,0,3,460,1950,0,98199,47.64612194,-122.3972479,1820,6174,660110.3072568126
2148,3,2.25,2080,12134,1.0,0,4,550,1973,0,98052,47.63151287,-122.1023197,2320,12400,601302.4641744618
2149,4,2.0,1820,5000,1.5,0,3,180,1945,0,98115,47.68146678,-122.2686668,2060,5000,690282.285969038
2150,3,2.5,2180,4226,2.0,0,3,0,2004,0,98011,47.77325203,-122.2264505,2540,4607,470290.1028724362
2151,4,2.5,1840,9611,2.0,0,3,0,1996,0,98178,47.49638061,-122.2507465,1830,8505,318934.0933943164
2152,2,1.0,1040,4000,1.0,0,3,0,1914,0,98144,47.57532012,-122.3030702,1740,4000,378485.580150631
2153,3,1.5,1540,5040,2.0,0,3,0,1907,0,98122,47.61375597,-122.2985236,1590,3600,620545.6409499242
2154,8,4.0,7710,11750,3.5,0,5,1620,1904,0,98112,47.62631603,-122.3142492,4210,8325,1269192.461556399
2155,4,2.25,2130,8410,2.0,0,4,0,1977,0,98006,47.55885566,-122.1280626,2170,8400,584931.9926968301
2156,3,1.75,1370,3850,1.0,0,5,600,1911,1988,98112,47.63743231,-122.2787929,1390,3600,645877.6369238691
2157,3,1.75,1470,6250,1.0,0,4,400,1939,0,98155,47.73939434,-122.288285,2630,7050,474213.147197146
2158,4,2.5,2300,219106,1.0,0,4,460,1958,0,98038,47.40444425,-121.9625809,2120,123710,334399.38078014075
2159,4,2.25,2190,3850,2.0,0,3,0,2006,0,98059,47.48613746,-122.16124,2190,3980,382079.9878511585
2160,5,2.5,2300,23345,1.0,0,5,1130,1967,0,98059,47.47389524,-122.1143615,2280,23345,455250.19948201685
2161,4,2.5,1910,1502,3.0,0,3,0,2014,0,98107,47.67465369,-122.3927701,1520,3888,658743.702507113
2162,4,2.5,2430,11870,1.0,0,5,840,1968,0,98155,47.77613113,-122.2845589,2430,9600,544294.0763809014
2163,5,3.0,2620,5477,2.0,0,3,0,2009,0,98115,47.68044036,-122.2879292,1680,5217,857549.0997852596
2164,2,1.0,880,5750,1.0,0,3,0,1939,0,98126,47.56424139,-122.3790242,1190,5750,393307.7400852443
2165,4,3.25,3030,7644,2.0,0,3,200,2006,0,98065,47.54574229,-121.880979,3400,6908,653018.6500314665
2166,3,2.0,1470,2052,1.5,0,3,0,1986,0,98003,47.30840106,-122.3313091,1390,2052,212547.06213205325
2167,4,2.0,1660,4788,1.0,0,3,0,1968,0,98144,47.58777953,-122.3123847,1150,5000,454688.5878185823
2168,4,1.0,1070,5750,1.0,0,3,200,1923,0,98126,47.56400578,-122.3791181,1270,5750,420946.35532895563
2169,4,1.75,1520,10630,1.0,0,4,0,1967,0,98034,47.7346507,-122.1934102,1550,8039,393005.1019097329
2170,5,3.25,3910,7077,2.0,0,3,1200,2000,0,98038,47.37664852,-122.0273927,2650,7077,466880.0570141243
2171,3,2.0,1410,7566,1.0,0,3,0,1985,0,98030,47.36742795,-122.1821684,1570,7210,244025.48116913947
2172,3,2.0,1740,3600,1.0,0,5,750,1923,0,98119,47.64480575,-122.3579057,1250,3600,684598.5634150511
2173,3,1.0,1010,5400,1.0,0,3,0,1959,0,98144,47.5745745,-122.2934655,960,5400,322442.998125237
2174,3,1.5,1890,6183,1.0,0,3,800,1967,0,98118,47.53960531,-122.2686793,1750,6183,403687.67664228467
2175,4,2.5,2410,4780,2.0,0,3,0,2000,0,98065,47.53255241,-121.8787539,2410,4025,491057.4674435722
2176,3,2.5,1580,7000,2.0,0,3,0,1992,0,98030,47.36593091,-122.1696314,2110,7062,284300.32496807387
2177,2,2.25,2550,5663,1.0,0,3,830,2011,0,98056,47.53038555,-122.2015591,2560,3828,620973.8985538594
2178,1,0.75,480,9750,1.0,0,2,0,1948,0,98146,47.49819294,-122.3616122,1550,9924,214947.65872543358
2179,2,1.0,1210,17389,1.0,0,4,0,1948,0,98059,47.50439882,-122.1478842,2140,14419,275652.6919709102
2180,4,2.5,2280,65836,2.0,0,3,0,2004,0,98077,47.72371352,-122.0762975,2300,97574,688086.0992477346
2181,3,3.5,4070,26000,2.0,0,3,0,1991,0,98033,47.65900489,-122.1742573,3770,26000,1018343.0138533909
2182,3,2.5,1590,3359,2.0,0,3,0,2000,0,98019,47.73489598,-121.9856207,1820,3383,339993.8315738874
2183,5,3.5,3440,6037,2.0,0,3,0,2014,0,98045,47.47654783,-121.7342992,3270,6037,593194.007778668
2184,4,2.75,3550,9400,2.0,0,3,0,2014,0,98059,47.48268148,-122.1305812,3550,9421,731471.0089423396
2185,4,1.75,1770,12462,1.0,0,4,0,1962,0,98166,47.4355323,-122.3383335,2310,14810,394167.0071024351
2186,4,1.75,1520,7700,1.0,0,4,0,1967,0,98034,47.73560249,-122.1913711,1520,7500,393637.57795363985
2187,3,2.5,1680,4584,2.0,0,3,0,2003,0,98056,47.47941128,-122.1816865,2160,4621,327352.1999307016
2188,4,2.5,2880,3091,2.0,0,3,940,2014,0,98144,47.57106014,-122.2864118,1560,4080,843681.3284128152
2189,2,1.0,770,9497,1.0,0,3,0,1950,0,98133,47.74070159,-122.3510155,1550,7532,279394.87514368043
2190,3,2.25,1620,6000,1.0,0,3,340,1998,0,98002,47.28345287,-122.2000241,1710,6318,247227.38602098793
2191,3,2.5,1640,29970,2.0,0,3,0,1992,0,98053,47.63593913,-121.9741942,1580,28399,416375.6210664525
2192,4,2.5,3238,9112,1.0,0,4,1560,1979,0,98198,47.40045207,-122.3114252,3056,9668,599381.7075825764
2193,3,2.25,1680,9766,2.0,0,3,0,1989,0,98019,47.73409397,-121.9812703,1590,9757,364673.0734069326
2194,4,1.75,2420,7672,1.0,0,3,940,1979,0,98027,47.56374619,-122.0854297,2370,7699,642534.363220508
2195,3,1.5,1590,7936,1.0,0,3,0,1956,0,98106,47.52006293,-122.3656294,1590,7936,302274.2343838579
2196,4,3.0,2570,8022,1.0,0,4,1200,1984,0,98052,47.69558022,-122.0990884,2090,8022,658320.9343083038
2197,3,2.5,1750,3354,2.0,0,4,0,1991,0,98033,47.69525135,-122.198976,1750,4286,561869.5917200767
2198,3,1.5,1580,14040,1.0,0,3,530,1980,0,98001,47.29323472,-122.2665873,2240,12000,251449.3624653261
2199,4,2.5,2050,6705,1.0,0,4,820,1973,0,98034,47.72418765,-122.2174453,1610,7292,470239.6153697564
2200,3,2.5,2400,7745,2.0,0,3,0,2001,0,98033,47.67341156,-122.1731122,2080,8615,728293.571281322
2201,4,2.5,3140,28037,2.0,0,4,0,1991,0,98077,47.73044156,-122.0821883,2990,35001,787540.0413636214
2202,3,1.75,1150,7700,1.0,0,3,0,1957,0,98008,47.60479597,-122.1205064,1650,8000,403647.40735951933
2203,4,2.25,2670,10050,1.0,0,4,1250,1962,0,98032,47.3791933,-122.2803242,2190,10050,361152.447477182
2204,3,1.5,2390,4600,2.0,0,3,640,1920,1995,98118,47.53828503,-122.2675929,1690,5220,511097.43261321395
2205,6,3.0,2390,4000,2.0,0,3,0,2014,0,98118,47.51734762,-122.2855518,1680,5000,468199.6624700011
2206,3,1.0,1160,11776,1.0,0,3,0,1968,0,98077,47.74271296,-122.0743572,1160,10050,333442.58326058486
2207,3,2.5,1670,5146,2.0,0,3,0,1991,0,98029,47.57069793,-121.9990123,1940,5146,488706.1952080409
2208,4,2.0,3090,87120,1.0,0,4,1500,1974,0,98072,47.72749168,-122.1223079,2560,88426,699225.795456682
2209,5,3.5,5150,12230,2.0,0,3,1450,2007,0,98008,47.62492826,-122.0895525,2940,13462,953573.175092353
2210,3,2.5,1690,17383,2.0,0,3,0,2003,0,98038,47.36913694,-122.0313946,2610,7999,355396.40738846816
2211,4,2.5,3370,4934,2.0,0,3,0,2014,0,98038,47.35622398,-122.0224341,2980,5046,514728.21214164153
2212,5,3.5,2640,6895,2.0,0,3,0,2001,0,98065,47.52981671,-121.8792772,2640,5267,541981.9439690327
2213,4,2.25,2200,6750,1.0,0,5,720,1959,0,98056,47.52154624,-122.2019932,2710,6750,601015.562193303
2214,2,1.0,1170,6000,1.0,0,3,0,1948,0,98168,47.50333194,-122.3313076,1130,7500,203464.9927591211
2215,6,3.0,3320,15600,1.0,0,4,1660,1977,0,98092,47.29832827,-122.1655563,2330,15360,416217.74607933685
2216,3,2.0,1740,9300,1.0,0,4,0,1952,0,98166,47.45259373,-122.3566926,1540,9638,352309.6252717494
2217,4,2.5,1980,7403,2.0,0,3,0,1988,0,98023,47.28968567,-122.3719422,1980,7510,270686.7894637163
2218,4,2.5,2303,3826,2.0,0,3,0,2006,0,98092,47.3258436,-122.1652905,2516,4500,300890.1707482594
2219,4,2.75,2300,26650,1.0,0,4,0,1950,0,98177,47.77713999,-122.3623701,2000,9879,454890.257449265
2220,3,1.0,1200,10500,1.0,0,3,0,1962,0,98023,47.32201271,-122.3514378,1350,10500,194429.30471183342
2221,2,1.0,860,10400,1.0,0,4,0,1983,0,98042,47.36818024,-122.0959839,1390,9086,209702.10971733683
2222,5,1.75,2130,19180,1.0,0,3,630,1968,0,98004,47.63803101,-122.2127132,3650,19180,985035.312889778
2223,3,2.0,2180,5440,1.0,0,5,1080,1904,0,98103,47.65701023,-122.3449294,1470,4109,774819.3326166322
2224,3,1.0,1750,7800,1.0,0,4,600,1956,0,98166,47.45955348,-122.3427166,1750,7560,321425.60751179344
2225,3,2.5,2180,11100,1.0,0,3,950,1983,0,98052,47.71702523,-122.1010369,1930,12000,539718.5298340769
2226,4,2.5,2120,9163,1.0,0,4,670,1961,0,98006,47.5550952,-122.1717596,2120,9166,565967.654563995
2227,4,1.5,2340,5000,2.0,0,3,240,1912,0,98122,47.6065208,-122.2907837,2320,5500,777375.121423604
2228,3,2.5,2260,5500,1.5,0,3,980,1910,0,98117,47.6810271,-122.387926,1790,5355,606792.4850785242
2229,4,2.25,1910,8005,1.0,0,3,630,1960,0,98125,47.72586268,-122.2980651,1860,8010,439511.01195024536
2230,2,1.0,580,7500,1.0,0,3,0,1943,0,98178,47.48515091,-122.2509936,1700,11250,176385.67635575618
2231,4,2.5,1594,7665,1.0,0,5,506,1975,0,98002,47.32623334,-122.2105206,1536,6000,251306.30864391182
2232,3,2.5,2480,5007,2.0,0,3,520,2014,0,98117,47.69738034,-122.3691147,1650,7806,780264.0867001938
2233,3,1.75,1830,9425,1.0,0,3,240,1946,0,98146,47.50380674,-122.3791618,1670,8430,431440.1963383687
2234,2,1.0,700,2334,1.0,0,3,0,1945,0,98117,47.70103833,-122.389832,2300,5000,319969.73184106627
2235,2,2.0,920,1201,2.0,0,3,120,2009,0,98144,47.59262866,-122.2950817,1150,1161,339787.2040393164
2236,4,2.5,2200,10800,1.0,0,3,700,1964,0,98155,47.77106799,-122.2882037,2280,10800,489322.75443089195
2237,3,1.5,2440,7200,1.0,0,3,0,1949,0,98118,47.56041376,-122.2735294,1920,6900,583914.8337985772
2238,3,2.25,1445,1471,2.0,0,3,145,2003,0,98027,47.53417322,-122.0715499,1410,1399,366258.9968698829
2239,3,1.75,1200,8631,1.0,0,3,0,1959,0,98198,47.38644964,-122.307555,1564,8115,204570.60859791026
2240,2,1.0,770,7000,1.0,0,3,0,1921,0,98024,47.56538385,-121.8897176,1100,8777,278240.4771997988
2241,4,2.75,2960,5040,2.0,0,3,750,1952,1993,98116,47.57466489,-122.4078028,2270,5500,782526.9513864885
2242,2,1.0,1140,75132,1.0,0,3,0,1956,0,98077,47.73494119,-122.0742861,2570,35200,369034.7621000285
2243,4,2.5,3280,209088,2.0,0,3,0,1994,0,98053,47.65526261,-122.0230724,2460,39498,752444.9274854396
2244,3,2.0,1380,5000,1.5,0,4,0,1917,0,98117,47.68067386,-122.3686527,1350,5000,526136.6767625066
2245,4,2.0,1600,15044,1.0,0,3,0,1972,0,98034,47.72004677,-122.2160625,1660,8102,417772.38395415316
2246,4,2.0,2140,6360,2.0,0,3,300,1945,0,98115,47.6870178,-122.2855952,1690,6360,599103.1781573405
2247,3,1.75,1870,7189,1.0,0,3,600,1959,0,98118,47.54116268,-122.2702207,1780,6200,388267.35641582636
2248,3,1.75,1620,1325,2.5,0,3,190,2005,0,98102,47.64975713,-122.3209188,1750,1572,627771.4348700156
2249,4,1.75,1910,16785,1.0,0,4,800,1981,0,98028,47.74735267,-122.235109,1590,9900,422808.4528387569
2250,4,3.5,3150,6202,2.0,0,3,0,2005,0,98042,47.39930038,-122.1616134,2950,5940,408658.54437805584
2251,4,2.5,2230,8560,2.0,0,3,0,2002,0,98059,47.4876862,-122.1425829,2400,7756,423317.1240993194
2252,3,1.75,1320,9450,1.0,0,5,0,1943,0,98166,47.4557106,-122.3476159,1320,8315,286732.62595692667
2253,3,2.0,1460,7526,1.0,0,3,0,1968,0,98003,47.34626809,-122.3038846,1580,7526,227310.15017818127
2254,4,1.0,1440,7404,1.0,0,3,360,1918,0,98126,47.53282915,-122.3790197,1620,7436,402565.1005242127
2255,4,3.5,2170,3672,2.0,0,3,0,1905,1989,98115,47.68276904,-122.3290878,1950,3450,682837.363301022
2256,6,2.5,3560,6480,2.5,0,4,0,1914,0,98112,47.62701706,-122.3044541,2780,6480,1098031.0404941149
2257,5,1.0,2170,65340,1.5,0,4,500,1930,0,98011,47.7555256,-122.2042325,3170,12884,546960.7011248819
2258,4,1.5,2890,9000,2.0,0,3,800,1939,0,98118,47.56823958,-122.2742642,2550,8400,777712.572430887
2259,2,2.25,1460,1623,2.0,0,3,200,2005,0,98115,47.67637377,-122.3008011,1460,1137,487881.1216500043
2260,3,1.0,1320,3954,1.5,0,3,0,1912,2014,98022,47.20202325,-121.9943369,1270,5184,206123.5226580252
2261,4,1.75,3620,10400,1.0,0,4,1800,1965,0,98005,47.60687134,-122.1669744,2410,10400,809356.9001303902
2262,3,2.5,2210,10119,1.0,0,4,760,1966,0,98030,47.37828887,-122.2203569,2110,10119,319171.3558936794
2263,3,2.0,1600,7995,1.0,0,3,0,1950,1984,98118,47.51774711,-122.2568335,2440,6900,380311.71082507924
2264,4,2.5,2150,8165,1.0,0,3,720,1957,0,98177,47.77295803,-122.3705196,2360,7980,510147.4814055519
2265,4,2.5,1830,4694,2.0,0,3,0,2003,0,98038,47.35725452,-122.0159789,1830,5175,313596.2132140058
2266,3,2.5,1450,4106,2.0,0,3,0,2011,0,98038,47.36552142,-122.0185368,2000,4000,295645.44379456213
2267,3,1.75,1320,17390,1.0,0,4,0,1956,0,98003,47.32571377,-122.2956197,1550,19265,223772.02384441337
2268,3,1.0,1500,3399,2.0,0,5,200,1926,0,98103,47.68380179,-122.3519612,1360,3588,601701.0715696194
2269,3,1.0,1280,9898,1.0,0,3,0,1968,0,98072,47.7677397,-122.1625219,1290,9625,326128.54181704577
2270,4,2.25,1870,5371,2.0,0,3,0,2009,0,98038,47.38443172,-122.0360555,2380,4502,326253.0554635083
2271,4,1.75,2030,15400,1.0,0,3,900,1975,0,98166,47.46028523,-122.3651801,2040,12425,457841.2026060674
2272,3,2.0,1480,6600,1.0,0,3,740,1943,0,98146,47.50808717,-122.3848568,1250,7300,406562.72355601954
2273,3,1.75,1610,7350,1.0,0,3,0,1974,0,98058,47.45033792,-122.1312718,2120,7350,302165.11321625987
2274,3,2.25,2060,8640,1.0,0,4,0,1966,0,98033,47.65338072,-122.1950044,2030,9000,703766.2821203079
2275,3,1.0,1960,9583,2.0,0,2,0,1908,0,98056,47.50495005,-122.1710394,1850,8324,297492.0538918143
2276,2,1.5,1760,12000,1.0,0,4,0,1964,0,98052,47.62878673,-122.1089377,2200,12088,511753.468206233
2277,4,3.25,2780,7875,2.0,0,3,0,2006,0,98133,47.72940623,-122.3519352,1000,7500,588814.9729584423
2278,3,1.75,2040,6000,1.0,0,5,920,1958,0,98116,47.56879547,-122.3971562,1530,6250,560741.4854196158
2279,5,1.0,1950,6250,1.5,0,4,500,1917,0,98136,47.55112376,-122.3859172,1950,6250,624992.3516440331
2280,4,1.75,1570,9670,1.0,0,3,400,1959,0,98028,47.7431722,-122.2482334,2080,9100,384605.0890643746
2281,4,1.0,1360,5766,1.5,0,5,0,1951,0,98115,47.68267598,-122.2885134,1500,5704,560129.4683059349
2282,3,1.0,1180,8400,1.0,0,3,0,1951,0,98125,47.70279337,-122.2948881,1740,7020,393603.430117838
2283,3,2.25,1590,8520,2.0,0,4,0,1980,0,98004,47.64773908,-122.2155133,2470,12005,883743.4072100229
2284,4,3.0,1920,4000,1.5,0,4,380,1931,0,98116,47.57182275,-122.3853782,1660,4000,596460.3877455334
2285,3,2.75,3370,5350,1.5,0,4,1060,1910,0,98136,47.53733992,-122.3901135,1720,5618,664841.0950004497
2286,3,2.75,2700,22343,1.5,0,4,0,1977,0,98040,47.57059496,-122.2092876,3390,15682,929636.9036038476
2287,2,1.0,900,13531,1.0,0,3,0,1979,0,98001,47.26161967,-122.2506228,1767,8308,186468.70442679257
2288,3,2.0,1350,7216,1.0,0,3,0,1964,0,98177,47.76161842,-122.3645025,1920,7600,343474.31854611216
2289,4,1.5,1550,9176,1.0,0,3,550,1956,0,98008,47.60051117,-122.1294207,1730,8539,464730.7221708935
2290,3,2.25,1620,997,2.5,0,3,80,2012,0,98027,47.53943,-122.0271458,1620,1068,436034.2418820746
2291,4,2.75,3190,19513,2.0,0,4,0,1982,0,98034,47.69905954,-122.2347935,2750,13496,947845.1566096888
2292,3,2.0,1270,3600,1.0,0,3,0,1963,0,98122,47.60988398,-122.2966847,1660,3600,489767.19461407186
2293,5,3.5,3370,16846,2.0,0,3,720,1998,0,98027,47.5584218,-122.0893039,3330,13000,889693.3017787107
2294,3,2.75,2480,209199,1.5,0,3,610,2000,0,98010,47.30847072,-121.888163,2040,219229,426676.94525841926
2295,4,2.5,3420,183387,2.0,0,3,0,2000,0,98053,47.63302941,-121.971929,2260,34613,741900.7161103992
2296,3,1.0,1050,6240,1.0,0,5,0,1948,0,98146,47.49329966,-122.3377416,1410,6240,238939.65702652733
2297,3,1.5,1240,983,3.0,0,3,0,2009,0,98133,47.72354211,-122.3529051,1240,1026,326346.9956515983
2298,3,2.0,1190,6833,1.0,0,3,0,1995,0,98092,47.3191066,-122.1796071,1540,8000,220176.73687942792
2299,3,1.0,2160,11484,1.5,0,4,0,1968,0,98034,47.72768346,-122.1852631,2270,10080,498432.3098745999
2300,4,3.75,2870,4500,2.0,0,3,360,2012,0,98119,47.6291228,-122.3633815,2870,6354,996826.5971145364
2301,3,2.0,2610,12180,1.0,0,3,940,1918,0,98146,47.50633506,-122.3463807,1520,12180,365493.7403762384
2302,3,2.25,1430,1448,3.0,0,3,0,2005,0,98103,47.69158111,-122.3406343,1430,1383,412297.72609954985
2303,4,1.0,1430,4080,1.5,0,3,0,1924,0,98105,47.66956048,-122.3241574,1760,4080,584040.9169411503
2304,5,1.75,2040,5280,1.0,0,4,1020,1961,0,98007,47.59405232,-122.1438971,1720,7344,493888.47296133736
2305,4,2.0,3380,90968,1.0,0,4,1690,1979,0,98075,47.59361765,-122.0773178,3380,42740,889720.9132385254
2306,3,1.5,1510,16200,1.0,0,3,0,1970,0,98031,47.39263989,-122.1674692,1650,13950,251259.8943239731
2307,4,3.0,3510,12410,2.0,0,4,0,1976,0,98005,47.63813285,-122.1660291,3000,13209,928113.8853765343
2308,4,3.0,1990,6180,2.0,0,3,0,1990,0,98023,47.30832515,-122.3598352,1910,6180,261584.95951288668
2309,3,2.75,3860,12786,2.0,0,4,0,1984,0,98006,47.54898885,-122.1409954,2820,14636,984753.3392000591
2310,4,2.25,2220,8125,1.0,0,4,770,1965,0,98006,47.54285709,-122.1766591,1980,8700,513475.42646502564
2311,3,1.75,1840,8601,1.0,0,3,920,1905,2014,98118,47.53589962,-122.2756726,1390,7452,396711.08755290596
2312,3,1.75,1830,2417,1.0,0,3,900,1919,0,98144,47.57226186,-122.3087425,1320,3200,390314.52831728064
2313,4,2.5,3190,38119,2.0,0,3,0,1988,0,98053,47.66977938,-122.0442706,2560,36280,727514.7044241831
2314,2,1.0,1160,32251,1.0,0,3,580,1963,2000,98010,47.35366127,-121.9385085,1160,33656,206058.3895838341
2315,4,4.25,4590,17621,2.0,0,3,1430,2003,0,98033,47.69726571,-122.2054342,3800,12268,1015570.6630799172
2316,3,1.5,1210,5200,1.0,0,5,0,1969,0,98042,47.36151552,-122.0874058,1120,5200,204590.39752101543
2317,2,1.75,2120,7680,1.0,0,5,990,1948,0,98126,47.5304291,-122.3742277,1220,7680,454141.03119919024
2318,3,2.5,2910,10044,2.0,0,4,0,1989,0,98004,47.58448519,-122.1987974,2420,12287,928576.0278990206
2319,3,2.0,980,5000,1.0,0,3,0,1940,0,98144,47.59504419,-122.3075588,1970,3025,422907.02594425104
2320,4,2.0,1190,7877,1.5,0,5,0,1946,0,98155,47.75382541,-122.3217377,1480,9975,343930.0132591527
2321,5,2.0,1510,3000,2.0,0,3,0,1983,0,98122,47.60290539,-122.3040534,1610,3600,477007.80009639444
2322,4,2.5,3120,14300,2.0,0,3,0,2003,0,98027,47.53175773,-122.0553071,2580,10005,733671.0008225375
2323,3,2.5,1610,8064,1.0,0,4,450,1981,0,98033,47.6818038,-122.1890272,2260,8328,633393.7535503402
2324,4,2.5,2267,3577,2.0,0,3,0,2014,0,98092,47.33836419,-122.1802847,2056,3577,340309.85975279484
2325,4,2.25,1930,3500,1.5,0,5,390,1916,0,98122,47.61673309,-122.2895254,1800,5000,725518.5897179738
2326,5,3.25,2450,6534,2.0,0,3,680,1951,2014,98115,47.68803568,-122.2814222,1620,6534,653508.7876348953
2327,2,2.5,1050,1609,2.0,0,3,0,2005,0,98144,47.58540673,-122.3128818,1120,1693,339352.9746841097
2328,4,2.5,2620,10016,2.0,0,3,0,1996,0,98056,47.52945279,-122.1793796,2620,10016,608679.4593423769
2329,5,3.5,3900,4400,2.0,0,3,1250,2014,0,98107,47.66067964,-122.3616039,1190,4400,919283.4246834787
2330,4,3.25,3270,6027,2.0,0,3,0,2001,0,98074,47.63462048,-122.0628652,3270,6546,788636.7719865099
2331,4,2.25,4760,8036,2.5,0,5,1370,1916,0,98112,47.64147297,-122.28457,2950,9323,1206069.7352012885
2332,3,1.5,1160,10125,1.0,0,4,0,1959,0,98059,47.49186876,-122.1506925,1440,10018,266444.05899142975
2333,3,1.75,2170,73616,1.0,0,3,0,2008,0,98092,47.28807343,-122.0855036,1710,297514,415936.23052047833
2334,3,1.75,1680,7250,1.0,0,3,750,1952,0,98133,47.72008889,-122.3500494,1340,7250,393734.7076039792
2335,4,1.5,1380,7800,1.0,0,3,300,1928,0,98125,47.70929029,-122.3059127,1770,7503,403635.66800961713
